category_name,category_id,rank_in_category,itemId,title,author,publisher,pubDate,isbn,isbn13,priceSales,priceStandard,salesPoint,customerReviewRank,bestSellerRank,link,cover,description,fetched_at
건강/취미,55890,38,396062538,우아한 노화 - 김수연 원장의 품격 있게 나이 드는 법,김수연 (지은이),북스고,2026-06-26,K452130879,9791167601322,16920,18800,3675,10,38,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396062538&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39606/25/coversum/k452130879_1.jpg,"노화는 어느 날 갑자기 찾아오는 불청객이 아니라, 피로와 통증을 통해 몸이 보내는 간절한 신호다. 하지만 많은 이가 그 신호를 무시하거나 단순히 ‘나이 탓’으로 돌린 채 살아간다. 《우아한 노화》는 이 신호에 귀 기울여 스스로 생체 나이를 결정할 수 있는 가장 과학적인 로드맵을 제공한다.",2026-08-13T15:12:05+09:00
건강/취미,55890,39,380346507,더블크로스 The 3rd Edition 룰북 1,"야노 슌사쿠, F.E.A.R (지은이), 최도균 (옮긴이)",데이즈엔터(주),2025-12-19,K702034984,9791138063722,13500,15000,3461,0,39,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=380346507&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38034/65/coversum/k702034984_1.jpg,"더블크로스 The 3rd Edition(이하 DX3)은 일본에서 2001년에 발매된 TRPG 룰인 더블크로스의 세 번째 개정판이다. 더블크로스는 「레니게이드」라는 미지의 바이러스에 의해 초인이 된 「오버드」들에 의한 언제고 무너질 수도 있는 살얼음판 같은 현대 일상을 배경으로, 초인이 되었지만 그 역시도 언제고 자괴할 가능성이 있는 오버드 중 한 명이 되어서 일상을 지켜나가기 위해 싸워나가는 TRPG 룰이다.",2026-08-13T15:12:05+09:00
건강/취미,55890,40,391493819,스포츠의학이 쉬워지는 근육 구조 대백과 - 만화로 재미있게 배우는 해부학,"사카이 타쓰오 (지은이), 도쿠나가 아키코, 아쿠츠 히로히코 (그림), 박현아 (옮긴이)",현익출판,2026-05-20,K242138860,9791194793632,22500,25000,3390,10,40,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391493819&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39149/38/coversum/k242138860_1.jpg,"어렵고 복잡하게 느껴졌던 근육과 해부학을 그림과 만화 위주 구성으로 더욱 쉽고 재미있게 풀어서 설명한다. 헷갈리는 근육의 이름과 구조, 작용, 연결 부위와 신경까지 해부학 학습에 꼭 필요한 내용을 친근한 캐릭터와 만화 형식으로 풀어내, 부담 없이 읽을 수 있도록 구성했다.",2026-08-13T15:12:05+09:00
건강/취미,55890,41,399852877,독학으로 시작하는 재봉틀 - 제리의 양재 기본 수업,제리 (지은이),즐거운상상,2026-08-11,K682130736,9791155362495,22500,25000,770,0,41,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=399852877&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39985/28/coversum/k682130736_1.jpg,"독학으로 재봉을 시작한 1세대 옷 만드는 유튜버 제리가 10여 년 동안 재봉을 연구하고 가르치며 쌓아 온 내용을 담았다. 구독자 8만 명, 총 조회 수 1,000만 회를 기록한 '제리의 옷장' 초보자들이 가장 궁금해하고 어려워하는 내용을 아낌없이 담은 첫 책이다.",2026-08-13T15:12:05+09:00
건강/취미,55890,42,380346760,더블크로스 The 3rd Edition 룰북 2,"야노 슌사쿠, F.E.A.R (지은이), 최도균 (옮긴이)",데이즈엔터(주),2025-12-19,K882034984,9791138063739,13500,15000,3270,0,42,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=380346760&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38034/67/coversum/k882034984_1.jpg,더블크로스 The 3rd Edition(이하 DX3)은 일본에서 2001년에 발매된 TRPG 룰인 더블크로스의 세 번째 개정판이다. 정오표의 내용이 반영된 서적이다.,2026-08-13T15:12:05+09:00
건강/취미,55890,43,354515311,의사를 반성한다 - 어느 노인요양원 의사의 양심고백,"나카무라 진이치 (지은이), 강신원 (옮긴이)",사이몬북스,2025-01-13,K962035047,9791187330332,16200,18000,3454,10,43,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=354515311&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/35451/53/coversum/k962035047_1.jpg,"저자가 주최하는 ‘자기 죽음을 생각하는 모임’의 노인들은 관에 들어가는 실습 등을 거친 후, 모두 병원에서의 죽음을 거부하며 평온한 자연사를 맞고 있다. 티베트인들이 자기의 시신을 새들에게 내어주는 조장(鳥葬), 스콧 니어링의 100세 자연사 등의 풍부한 예를 들어 진정한 죽음을 설명한다.",2026-08-13T15:12:05+09:00
건강/취미,55890,44,219575318,펄프 크툴루 - 신화의 어둠에 맞서는 호쾌한 액션과 모험!,"마이크 메이슨, 앨런 블라이, 제임스 라우더, 제프 티드볼, 글린 화이트, 폴 프리커, 스콧 도워드, 볼프강 바우어, 매트 샌더슨, 댄 크레이머 (지은이), 박나림 (옮긴이)",초여명,2019-12-13,8988060563,9788988060568,26100,29000,2956,8,44,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=219575318&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/21957/53/coversum/8988060563_1.jpg,"크툴루의 부름 시리즈. 펄프 크툴루는 통쾌한 모험, 괴과학, 사악한 음모, 용감한 영웅들이 가득한 RPG다. 이 책과 RPG용 주사위 세트, 크툴루의 부름 수호자 룰북만 있으면 펄프 장르의 신나는 이야기를 펼칠 수 있다.",2026-08-13T15:12:05+09:00
건강/취미,55890,45,352738839,당신은 사건 현장에 있습니다 (윈터 스페셜 에디션 박스 세트),"모데스토 가르시아 (지은이), 하비 데 카스트로 (그림), 엄지영 (옮긴이)",중앙books(중앙북스),2024-11-30,8927813294,9788927813293,50400,56000,1856,10,45,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=352738839&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/35273/88/coversum/8927813294_1.jpg,"전 세계 추리 마니아들의 마음을 사로잡은 《당신은 사건 현장에 있습니다》 시리즈의 ‘윈터 스페셜 에디션’이 출시됐다. 이 화제의 게임북 시리즈 1, 2권을 모두 담은 윈터 스페셜 에디션은 프리미엄 박스 패키지에 총 2권, 각 24개의 흥미진진한 사건 파일을 보관할 수 있도록 구성됐다.",2026-08-13T15:12:05+09:00
건강/취미,55890,46,396568331,중년을 살리는 하루 4분 운동 - 나이 들수록 근육은 선택이 아닌 생존이다,이상대 (지은이),북스고,2026-06-30,K842130190,9791167601339,16650,18500,1265,10,46,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=396568331&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39656/83/coversum/k842130190_1.jpg,"중년의 신체 조건에 맞게 구성한 4분 운동 루틴이 담겨 있다. 엉덩이, 코어, 허벅지, 등처럼 중년에게 가장 시급한 7대 필수 근육을 중심으로 설계되었으며, 무릎과 허리가 아픈 이들도 관절에 무리 없이 따라 할 수 있도록 쉬운 동작부터 단계별로 구성되었다. 친절한 사진 설명과 함께 QR 코드를 통해 저자의 시범 영상을 보며 따라 할 수 있다.",2026-08-13T15:12:05+09:00
건강/취미,55890,47,398752584,"혈당, 살 안 찌는 몸의 비밀","마키타 젠지 (지은이), 하진수 (옮긴이)",더난출판사,2026-07-24,K912130411,9791193785645,16200,18000,1200,10,47,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398752584&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39875/25/coversum/k912130411_1.jpg,"요구르트, 감자, 과일, 현미밥처럼 건강하다고 믿어온 음식에도 당질은 숨어 있다. 무심코 반복하는 과도한 당질 섭취는 혈당 변화를 일으키고, 인슐린 저항성과 같은 대사 문제에도 영향을 줘 살이 빠지기 어려운 몸으로 만든다. 저자는 이 악순환에서 벗어나기 위한 저당 습관 7가지를 제시한다.",2026-08-13T15:12:05+09:00
건강/취미,55890,48,387058373,"이토록 위대한 몸 - 최신 의학이 밝혀낸 면역, 질병, 노화의 비밀","줄리아 엔더스 (지은이), 질 엔더스 (그림), 배명자 (옮긴이)",21세기북스,2026-03-04,K022136923,9791173577925,21600,24000,14952,10,48,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=387058373&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38705/83/coversum/k022136923_1.jpg,"독일 아마존 10주 연속 1위, 《슈피겔》 베스트셀러 1위에 오른 화제작이다. 전 세계 35개국에 출간되며 독일인이 가장 신뢰하는 인체 교양서로 자리 잡았다. 800만 부 판매 『이토록 위대한 장』의 저자 줄리아 엔더스가 11년 만에 선보인 신작으로, 유성호·닥터딩요의 추천을 받았다.",2026-08-13T15:12:05+09:00
건강/취미,55890,49,378761858,현진’s 사각사각 손글씨 - 단정한 손글씨부터 귀여운 이모티콘까지,박현진 (지은이),비타북스,2025-12-01,K312033804,9791158464530,17820,19800,8226,9,49,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=378761858&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/37876/18/coversum/k312033804_1.jpg,"단정하고 귀여운 손글씨, ‘현진체’를 완성하기 위한 실전 연습을 아낌없이 담아낸 책이다. 기본기부터 차근차근 따라갈 수 있도록 한글 자음·모음, 영어 알파벳 대·소문자, 숫자를 써보고, 이어 문장 부호와 특수 문자까지 자연스럽게 확장해 나간다.",2026-08-13T15:12:05+09:00
건강/취미,55890,50,323402715,크라임 퍼즐 - 문장 속에 숨겨진 범인을 찾는 두뇌 게임 100,"G.T. Karber (지은이), 박나림 (옮긴이)",중앙books(중앙북스),2023-08-11,8927879945,9788927879947,17550,19500,4839,10,50,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=323402715&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/32340/27/coversum/8927879945_1.jpg,출간 즉시 미국 아마존 퍼즐 분야 1위에 오른《크라임 퍼즐》은 어디서도 본 적 없는 새로운 두뇌게임을 선보인다. 이제 당신은 탐정이 되어 살인 사건을 해결하기 위한 질문의 답을 찾아야 한다. 누가 범죄를 저질렀을까? 어떤 무기를 사용했을까?,2026-08-13T15:12:05+09:00
건강/취미,55890,51,395259970,자가 수리점 - 당신의 몸은 당신을 포기하지 않는다,"헨리 비일러 (지은이), 강신원 (옮긴이)",사이몬북스,2026-07-01,K952139722,9791187330394,16200,18000,4650,10,51,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=395259970&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39525/99/coversum/k952139722_1.jpg,"비만에다 질병으로 사경을 헤매던 본인의 경험과, 50년 넘게 약물 없이 음식으로 수천수만의 환자를 살려낸 경험을, 중학생도 이해할 수 있도록 쉽게 풀어서 책 한 권으로 녹여냈다. ‘의사들의 의사’로 존경받는 헨리 비일러 박사의, 자연치유와 영양학의 바이블로 평가받는 뉴욕타임스 건강 분야 최장기 스테디셀러다.",2026-08-13T15:12:05+09:00
건강/취미,55890,52,380346759,더블크로스 The 3rd Edition 상급 룰북,"야노 슌사쿠, F.E.A.R (지은이), 최도균 (옮긴이)",데이즈엔터(주),2025-12-19,K852034984,9791138063746,31500,35000,2076,0,52,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=380346759&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38034/67/coversum/k852034984_1.jpg,"「DX3」의 비일상의 세계를 보다 농밀하게 즐길 수 있는 추가 룰과 추가 데이터, 신규 에너미, 시나리오 등을 게재하고 있다.",2026-08-13T15:12:05+09:00
건강/취미,55890,53,382241230,방탈출 퍼즐북 : 정탐정과 미스터리 실종 사건 - 종이 위에 펼쳐지는 리얼 탈출 게임 어드벤처,정주영 (지은이),한빛라이프,2025-12-23,K062034529,9791194725312,17100,19000,1980,7,53,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=382241230&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38224/12/coversum/k062034529_1.jpg,"오프라인 방탈출의 현장감을 종이 위에 제대로 구현한 방탈출 퍼즐북, 그 첫 번째 이야기는 ‘정탐정과 미스터리 실종 사건’이다. 책을 펼치는 순간, 눈앞의 공간은 수사 현장이 된다. 페이지 곳곳에 숨겨져 있는 단서를 찾고 추리하며, 다음 단계로 넘어갈 수 있는 암호를 찾아보자.",2026-08-13T15:12:05+09:00
건강/취미,55890,54,398423136,자도 자도 피곤한 당신을 위한 수면 처방 - 오늘 밤부터 달라지는 잠의 과학,이준용 (지은이),미래의창,2026-08-03,K552130117,9791124073353,18000,20000,1840,10,54,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398423136&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39842/31/coversum/k552130117_1.jpg,"일찍 자라거나 카페인을 줄이라는 뻔한 조언에 머물지 않고 잠이 부족할 때 뇌와 호르몬, 대사에 어떤 변화가 일어나는지부터 짚으며 실생활에 적용해볼 수 있는 해결책까지 제시한다. 잠 때문에 하루가 자꾸 무너지는 사람에게 이 책은 그 시작을 돌아볼 자리를 내어줄 것이다.",2026-08-13T15:12:05+09:00
건강/취미,55890,55,349434140,길 위의 뇌 - 뇌를 치료하는 의사 러너가 20년 동안 달리면서 알게 된 것들,정세희 (지은이),한즈미디어(한스미디어),2024-10-18,K762934568,9791193712559,17550,19500,12605,9,55,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=349434140&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/34943/41/coversum/k762934568_2.jpg,저자는 자신이 의사로서 만난 수많은 환자들의 케이스와 학자로서 알게 된 여러 연구 결과를 언급하며 건강할 때 운동 습관을 들이는 것이 얼마나 그리고 왜 중요한지 보여준다.,2026-08-13T15:12:05+09:00
건강/취미,55890,56,388860802,운동하면 좋은 걸 누가 모르냐고요 - 내 뜻대로 안 되는 몸과 마음을 위한 정신과 의사의 실전 운동 가이드,하주원 (지은이),반비,2026-03-25,K942137402,9791124336830,16650,18500,9975,10,56,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388860802&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38886/8/coversum/k942137402_1.jpg,"몸을 일으키는 것조차 힘든 사람, 하루에 10분밖에 짬이 나지 않는 사람에게도 운동의 가능성을 열어주는 책이다. 정신건강의학과 전문의인 저자 하주원의 임상 경험과 여러 약점을 안고 있는 몸으로 다양한 운동과 직접 부딪쳐온 시간이 함께 쌓인 자리에서 나왔다.",2026-08-13T15:12:05+09:00
건강/취미,55890,57,386065884,2026 프로야구 가이드북,"나유리, 조은혜, 이종서, 김민경, 윤승재, 김현세 (지은이)",브레인스토어,2026-04-03,K082136577,9791169780797,26100,29000,9270,10,57,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=386065884&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38606/58/coversum/k082136577_3.jpg,"2026 프로야구 시즌을 완벽하게 즐기기 위한 가이드북이다. 구단 전력 분석, 선수 정보, 규정 변화까지 한눈에 정리했다. 직관과 집관 모두에 활용 가능한 실전 정보가 담긴 책이다.",2026-08-13T15:12:05+09:00
